timestamp_iso,elapsed_s,x,y,source_ip,source_port
2026-09-14T19:29:56.213+08:00,23.453000000,14970.000000000,27904.000000000,192.168.3.82,5000
2026-09-14T19:29:56.305+08:00,23.547000000,15103.000000000,27999.000000000,192.168.3.82,5000
2026-09-14T19:29:56.305+08:00,23.547000000,15190.000000000,28063.000000000,192.168.3.82,5000
2026-09-14T19:29:56.305+08:00,23.547000000,15276.000000000,28122.000000000,192.168.3.82,5000
2026-09-14T19:29:56.305+08:00,23.547000000,15359.000000000,28185.000000000,192.168.3.82,5000
2026-09-14T19:29:56.325+08:00,23.562000000,15444.000000000,28252.000000000,192.168.3.82,5000
2026-09-14T19:29:56.396+08:00,23.641000000,15531.000000000,28317.000000000,192.168.3.82,5000
2026-09-14T19:29:56.396+08:00,23.641000000,15615.000000000,28383.000000000,192.168.3.82,5000
2026-09-14T19:29:56.396+08:00,23.641000000,15696.000000000,28448.000000000,192.168.3.82,5000
2026-09-14T19:29:56.413+08:00,23.656000000,15783.000000000,28505.000000000,192.168.3.82,5000
2026-09-14T19:29:56.500+08:00,23.734000000,15868.000000000,28563.000000000,192.168.3.82,5000
2026-09-14T19:29:56.500+08:00,23.734000000,15998.000000000,28642.000000000,192.168.3.82,5000
2026-09-14T19:29:56.500+08:00,23.734000000,16095.000000000,28690.000000000,192.168.3.82,5000
2026-09-14T19:29:56.500+08:00,23.734000000,16193.000000000,28722.000000000,192.168.3.82,5000
2026-09-14T19:29:56.511+08:00,23.750000000,16297.000000000,28753.000000000,192.168.3.82,5000
2026-09-14T19:29:56.541+08:00,23.781000000,16401.000000000,28781.000000000,192.168.3.82,5000
2026-09-14T19:29:56.622+08:00,23.859000000,16513.000000000,28800.000000000,192.168.3.82,5000
2026-09-14T19:29:56.622+08:00,23.859000000,16634.000000000,28815.000000000,192.168.3.82,5000
2026-09-14T19:29:56.622+08:00,23.859000000,16740.000000000,28825.000000000,192.168.3.82,5000
2026-09-14T19:29:56.622+08:00,23.859000000,16912.000000000,28834.000000000,192.168.3.82,5000
2026-09-14T19:29:56.643+08:00,23.891000000,17032.000000000,28831.000000000,192.168.3.82,5000
2026-09-14T19:29:56.704+08:00,23.937000000,17163.000000000,28827.000000000,192.168.3.82,5000
2026-09-14T19:29:56.714+08:00,23.953000000,17289.000000000,28831.000000000,192.168.3.82,5000
2026-09-14T19:29:56.714+08:00,23.953000000,17471.000000000,28831.000000000,192.168.3.82,5000
2026-09-14T19:29:56.735+08:00,23.969000000,17596.000000000,28832.000000000,192.168.3.82,5000
2026-09-14T19:29:56.818+08:00,24.062000000,17717.000000000,28828.000000000,192.168.3.82,5000
2026-09-14T19:29:56.818+08:00,24.062000000,17834.000000000,28827.000000000,192.168.3.82,5000
2026-09-14T19:29:56.818+08:00,24.062000000,17953.000000000,28831.000000000,192.168.3.82,5000
2026-09-14T19:29:56.818+08:00,24.062000000,18073.000000000,28831.000000000,192.168.3.82,5000
2026-09-14T19:29:56.839+08:00,24.078000000,18241.000000000,28836.000000000,192.168.3.82,5000
2026-09-14T19:29:56.917+08:00,24.156000000,18365.000000000,28833.000000000,192.168.3.82,5000
2026-09-14T19:29:56.917+08:00,24.156000000,18483.000000000,28827.000000000,192.168.3.82,5000
2026-09-14T19:29:56.917+08:00,24.156000000,18595.000000000,28820.000000000,192.168.3.82,5000
2026-09-14T19:29:56.927+08:00,24.172000000,18708.000000000,28817.000000000,192.168.3.82,5000
2026-09-14T19:29:56.948+08:00,24.187000000,18822.000000000,28810.000000000,192.168.3.82,5000
2026-09-14T19:29:57.021+08:00,24.266000000,18938.000000000,28802.000000000,192.168.3.82,5000
2026-09-14T19:29:57.021+08:00,24.266000000,19057.000000000,28798.000000000,192.168.3.82,5000
2026-09-14T19:29:57.021+08:00,24.266000000,19114.000000000,28799.000000000,192.168.3.82,5000
2026-09-14T19:29:57.031+08:00,24.266000000,19336.000000000,28790.000000000,192.168.3.82,5000
2026-09-14T19:29:57.052+08:00,24.297000000,19452.000000000,28785.000000000,192.168.3.82,5000
2026-09-14T19:29:57.134+08:00,24.375000000,19573.000000000,28779.000000000,192.168.3.82,5000
2026-09-14T19:29:57.134+08:00,24.375000000,19690.000000000,28779.000000000,192.168.3.82,5000
2026-09-14T19:29:57.134+08:00,24.375000000,19816.000000000,28775.000000000,192.168.3.82,5000
2026-09-14T19:29:57.134+08:00,24.375000000,19933.000000000,28784.000000000,192.168.3.82,5000
2026-09-14T19:29:57.228+08:00,24.469000000,20106.000000000,28792.000000000,192.168.3.82,5000
2026-09-14T19:29:57.228+08:00,24.469000000,20220.000000000,28790.000000000,192.168.3.82,5000
2026-09-14T19:29:57.228+08:00,24.469000000,20335.000000000,28780.000000000,192.168.3.82,5000
2026-09-14T19:29:57.229+08:00,24.469000000,20447.000000000,28767.000000000,192.168.3.82,5000
